step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,balance_change_ratio,amount_deviation,type_encoded
196,PAYMENT,129.81013943250187,19066.493212623667,19000.699132184076,46151.315218547956,46289.299601962724,0.006808286032722385,0.3478409860123895,3
98,PAYMENT,7.9307084937606485,2936.2140338277554,2851.8342736344252,8021.340608522898,7993.385816227352,0.0027009980888286567,0.38667616554008805,3
605,CASH_OUT,357.33525023600816,15689.198000309565,15405.350071690358,36368.09501522662,36740.98039083077,0.0227758774048844,0.2753432851529657,1
22,PAYMENT,877.0169249126141,10538.113729436038,9625.41216533224,36397.09695935187,37192.022908822175,0.08322333079997504,0.1097539730116511,3
450,PAYMENT,2360.3335368276166,14817.84908538342,12396.084947652223,22575.20790260108,24997.587814709546,0.15928988905386343,0.36288416187667055,3
172,CASH_OUT,5626.720854323587,10268.597683627278,4693.726733175379,28201.753101832634,33796.31067428368,0.5479541635266408,1.4036728897606323,1
383,PAYMENT,1071.0593839181627,1179.4040066521538,52.72211556459856,4797.333086091538,5870.204688422197,0.9081361245825023,0.04792505181112361,3
134,TRANSFER,1636.5589461013326,7498.518593790942,5932.639186725722,48642.69533343391,50339.2254391079,0.2182509685921784,0.13226349067769433,4
426,CASH_OUT,58.74181504190535,12413.719640810521,12245.872804478438,3235.105676356964,3262.4684676101538,0.004732007548228305,0.37048591563819927,1
25,TRANSFER,4595.067397792756,12577.644370653552,7944.792297976388,45504.32818576847,50133.227120100855,0.3653360885694998,1.0749509152144705,4
503,CASH_IN,2700.089696475112,19460.88884367582,16804.652905019368,12450.581317291015,15208.545521205699,0.13874441800496468,0.47114271997728774,0
185,CASH_OUT,232.6015194564733,12126.493967471057,11927.508923339994,19569.324136506926,19809.003404192223,0.019181267073600964,0.3150879474858376,1
85,CASH_OUT,1121.5760783793594,5728.782627919355,4475.498035865824,37891.7730813471,39032.900616256135,0.19577912991729382,0.03182861221146289,1
567,PAYMENT,964.4927111343096,868.5098016365167,0.0,43956.53969880437,44986.37175022402,1.1105144804548366,0.08188103468169133,3
144,CASH_IN,3660.372751294524,15768.304022277298,12022.143182087722,34769.82665572636,38372.418075898706,0.23213484126911726,0.7771235121756256,0
679,TRANSFER,321.60958525568554,17785.80912929046,17471.124853165977,6079.340020613889,6460.7239171266,0.01808237021536707,0.28672676965540467,4
412,PAYMENT,131.71638906975176,12272.760807441737,12143.602784941791,17607.237288612243,17656.722342312944,0.01073241719091306,0.3472335861720964,3
224,PAYMENT,193.44678186249283,9647.538720412294,9441.707076077706,30504.012165811073,30671.443423395333,0.020051412849289477,0.32756405811509076,3
220,CASH_OUT,1548.735352150436,17219.730354383497,15665.65936907887,49318.19174366088,50966.01715843247,0.08993958211175973,0.10427972826937607,1
179,TRANSFER,22.650782182726786,4807.121580727596,4729.394516711672,20259.02779703423,20329.977988868155,0.004711922051969073,0.3819858195155872,4
631,PAYMENT,4.501406219284323,7974.641672489555,7933.439638726169,15127.209901008215,15132.54804314888,0.0005644650134955916,0.3877688648451166,3
433,CASH_OUT,1542.8297518239563,10153.131084401819,8663.636008518959,14018.800918400359,15664.553101309859,0.15195605562447573,0.10239799115318499,1
265,PAYMENT,609.2375127740322,987.4523376177181,353.73044696824655,42699.1472313569,43253.42960520585,0.6169791589575356,0.195078145139188,3
429,PAYMENT,414.75791159106,13771.579903064645,13328.246843558632,8530.133595320267,8971.20982548592,0.030116944788503335,0.25704635559310807,3
662,PAYMENT,56.92189460209975,3771.1973236148565,3771.265340703718,32234.77307440295,32286.539902277782,0.015093852089271647,0.37106580788467275,3
416,CASH_OUT,31.036544130260886,6663.063699744356,6573.0821650325,42415.38135236334,42447.58045296059,0.004657999011993788,0.37931381351588156,1
453,CASH_OUT,155.74286947424292,8289.856278058754,8208.095926707014,42666.16824380941,42859.57981662609,0.018787161592470143,0.33957788354253515,1
727,CASH_IN,694.049059586071,12770.20659228895,12154.396172375633,6515.084505298674,7241.234665697583,0.054349086255594294,0.16805412951080198,0
197,CASH_OUT,167.5641781222112,1309.6807581495207,1091.340091524167,39660.183542875115,39833.10508604919,0.1279427655018515,0.33581118853862657,1
554,PAYMENT,1556.4304423185142,6817.23473507253,5306.837135793774,45973.981881458894,47568.21771502323,0.22830817814020232,0.1067316613466592,3
53,TRANSFER,96.43902920672795,5487.234729448552,5282.695273745227,39132.91355684712,39298.20499668458,0.01757516016021056,0.358474224506159,4
480,TRANSFER,185.11595088032422,30.3884422196532,0.0,35085.80881022377,35288.111371196006,6.091656477231455,0.3302185611293857,4
443,PAYMENT,1158.4075995866149,13833.068824368343,12624.23282689735,25845.161558874963,27044.67854461418,0.08374190964379237,0.020092762057379653,3
330,PAYMENT,229.20744692812042,4718.698717662526,4514.756308977662,38382.51516651297,38622.71893690672,0.04857429148213589,0.3161694213239856,3
251,CASH_OUT,246.89794164401155,3328.767258779164,3097.6122965962677,28812.646404579133,29035.76958171065,0.0741709835654182,0.31053259209912043,1
123,PAYMENT,153.66383387824084,15959.305254689636,15791.807433366574,20375.24004699712,20531.415519694423,0.009628478898421144,0.3402403392169122,3
387,CASH_IN,116.3483710005719,783.9661407939302,612.9658972577664,24691.162755204976,24841.985389526828,0.14840994393296728,0.352130390629622,0
339,CASH_OUT,686.2664962898876,18004.79895413,17364.39728987898,32720.97676336687,33319.32704076138,0.038115754474029796,0.17053393467944336,1
348,PAYMENT,833.4381064015153,13738.033246077286,12903.029859021302,27951.979623553852,28800.74501951679,0.06066647907112122,0.12363975527571615,3
29,CASH_OUT,567.2060583573832,3434.926948424644,2832.3501736506073,33450.27126603719,34052.162398507004,0.16512900183147133,0.20847088143200235,1
35,CASH_IN,160.08814850259242,7002.060531877989,6816.307744281039,49085.23738815988,49250.27935209127,0.022863005507274006,0.3381933210296964,0
518,PAYMENT,298.19932839450854,18999.66263964304,18696.68423357721,13050.38822187906,13300.705095804939,0.015694980171506404,0.2941861212538733,3
396,CASH_OUT,4420.031824379857,12376.891644479381,7951.895340144784,49787.44536197546,54243.01317057463,0.3571196994643949,1.019178272818067,1
623,CASH_IN,47.864539825820486,12174.352737767402,12141.983279208658,2707.254639803047,2723.2349842550207,0.003931588057025375,0.3739518075654528,0
294,CASH_IN,6828.340293662568,13061.421842253036,6280.873376874519,30391.719109776423,37305.319534622075,0.5227869045292783,1.7865521524161698,0
589,CASH_OUT,468.52045866942575,9254.755110563872,8838.609433464575,46699.17194265836,47220.71618569047,0.05062483588945876,0.239915670361208,1
349,CASH_OUT,307.91088756875627,3346.068263775683,3026.8362950643877,5122.749774522278,5443.377394427223,0.09202169928873821,0.29109166847278556,1
147,PAYMENT,1685.9213830472281,3017.8222327029157,1353.1525281574388,49510.44570295141,51183.094173236925,0.5586549680685567,0.14799214223073667,3
67,CASH_OUT,18.15781227381343,13746.212887577252,13718.023228812754,45925.998829193835,45871.44661550926,0.0013209319848540273,0.38341744166611147,1
520,PAYMENT,3198.634765173729,17678.82636990463,14540.865558194631,42705.245331042664,45995.00810532025,0.18093026642418372,0.6299971476394158,3
122,CASH_OUT,6545.86442301804,6004.217733031616,0.0,26349.876602011318,32866.06141189966,1.0902110339880926,1.6965451589125908,1
340,CASH_OUT,2063.088273774712,10068.071397520851,8011.031526584212,10688.080102105769,12834.032859089764,0.20491394948616715,0.26817110762702007,1
175,PAYMENT,17.228619864978956,19844.756871387825,19826.23877441092,4458.934461773373,4365.7572702061425,0.0008681698635380706,0.38371351585791663,3
691,PAYMENT,1269.3391588981858,5143.22392692671,3896.937923903256,3234.610061754756,4500.401713355758,0.24679834612152862,0.015254030982027433,3
597,PAYMENT,4764.738031979224,7804.2785711060715,3071.114750665099,29399.696729751624,34135.82450081423,0.6105289539022613,1.1290140946078973,3
451,TRANSFER,4081.1054796964554,7270.431921170395,3258.5794381593482,35113.53132125016,39145.81056308329,0.5613291650270317,0.911184123673556,4
557,CASH_OUT,48.80662828560825,651.7167231918463,663.4817410385023,11029.25122442665,11094.249323041424,0.0748893292879965,0.3736516242270089,1
136,CASH_OUT,1852.9518617590759,10190.339479681948,8339.549605380018,24464.700054430188,26399.40151773658,0.18183416415651232,0.20121407293233592,1
16,TRANSFER,5963.158707628998,4173.55773003318,0.0,26433.015020846724,32376.259983157805,1.4287950696638838,1.5108741158608439,4
333,CASH_IN,421.6596946664829,2571.951941072994,2139.0419774507072,44835.28629221167,45268.051472424326,0.1639454019076929,0.25484719874825873,0
195,CASH_IN,45.647469178209846,14208.31998764111,14213.082039110554,6297.689011473384,6305.359433955714,0.0032127281211230883,0.3746582461823908,0
496,CASH_OUT,1398.253013771308,15315.208876171677,13929.221712444536,39888.17143453145,41240.82673775958,0.09129833129124305,0.05633063151293796,1
9,PAYMENT,1960.1709209281112,17777.83070020881,15940.744604769303,38558.65873854656,40410.894869403426,0.11025928607279896,0.23537792961881202,3
334,CASH_OUT,327.4016660034028,18682.647857274416,18352.068616267985,34056.97973407115,34350.09257675102,0.017524371732774657,0.2848812039685285,1
333,CASH_OUT,67.62074510378137,17381.319202655373,17389.773163770766,12393.171104269917,12449.285559656939,0.003890426515695704,0.36765676850228796,1
327,CASH_OUT,1759.5407668426062,2449.893413842199,766.8621332549301,2573.9740782074027,4261.798398559988,0.7182111502896348,0.17144993132928477,1
15,PAYMENT,127.3305806238343,4472.576680920277,4420.42327028001,39134.80458200344,39356.09564868459,0.0284691777710639,0.34863106281815087,3
614,CASH_OUT,732.1753905288282,2449.5058942184446,1700.8513086905766,27998.77153521122,28755.787492913845,0.298907380568864,0.15590570630690123,1
226,CASH_OUT,4176.586363910848,7070.490618891876,2889.6887363408828,31391.978367721553,35604.91951325511,0.5907067258884823,0.9416077747471573,1
425,PAYMENT,33.50862453732004,2481.4369123674583,2439.8236366031592,42613.319128201685,42572.81255049707,0.013503718095879596,0.37852611959841237,3
408,TRANSFER,1574.4259316141904,13065.545932287827,11564.798927845768,6604.117237037138,8200.967657581576,0.12050211600599398,0.11246567283738909,4
113,PAYMENT,295.9311880577783,14334.309847419341,14015.869689344609,10313.84340603157,10686.25963414992,0.020644955439626963,0.29490883251444033,3
428,PAYMENT,307.66762910746814,3191.8738579590868,2855.289723720846,21046.541740864854,21350.191762909333,0.09639091104439623,0.2911691793861775,3
1,CASH_OUT,872.5977234853206,12431.521007619793,11593.613764758999,17697.062524625846,18586.963998660212,0.07019235401287335,0.11116208986513611,1
266,CASH_OUT,126.83968330737642,459.7881321231734,266.5606002936661,47496.60205602393,47610.86372348689,0.2758655007506743,0.3487874803963055,1
491,CASH_OUT,69.23256155164927,8687.405389213076,8656.581407069609,15906.74765363031,15998.08765612147,0.007969302507468285,0.36714318568821896,1
208,PAYMENT,27.76310114052021,5706.781081653956,5621.957092139888,44968.365742222275,44996.542378218684,0.004864931866717731,0.38035685043524625,3
622,CASH_OUT,2559.696726202633,19969.89753935567,17389.61665591974,26604.02836631833,29149.60670803964,0.12817775960833608,0.4264084595449517,1
712,PAYMENT,231.01709736190537,18455.69237966187,18282.446457669554,4808.232495623754,5059.463350332006,0.012517389898440532,0.3155928014715862,3
369,TRANSFER,948.5273448533526,2951.309122325332,1974.9938453707437,33643.82294950227,34592.01404322147,0.3213920689222854,0.08696817580936908,4
306,CASH_IN,194.89323341632868,18347.415827974095,18167.849742863884,37372.87498927486,37584.620647025855,0.010622380570847323,0.3271031665164127,0
12,CASH_IN,70.62323831460894,8375.79674786695,8365.607337060614,8160.854209603752,8227.916682744424,0.00843182331670052,0.36670006594817295,0
345,CASH_IN,1073.2738347903432,11532.962551635153,10402.749799488683,20978.18650966003,22105.943746459598,0.09306141678559197,0.04721944794906074,0
465,CASH_OUT,659.8046857794967,10675.28852119604,10024.139216516696,7412.995973871517,8167.153107344531,0.06180673098150357,0.17896562125595425,1
700,CASH_IN,282.774926648575,14523.131035115197,14272.698579202031,8852.892383026068,9148.786819218763,0.01947065863172748,0.2991008915830172,0
666,TRANSFER,634.5043196956279,6699.135873949768,5993.638053890934,34376.52030489431,35037.30913515371,0.09471435296050029,0.18702722977689806,4
494,CASH_IN,95.51403171379957,1393.6517245472423,1246.2525326491755,24760.833438514434,24836.114084037006,0.06853507948323986,0.35876896204656156,0
368,CASH_OUT,1980.094127763197,8352.538795913935,6453.2342864570155,1596.4071144520974,3608.6806048589,0.23706494230614766,0.2417261813972185,1
420,CASH_OUT,2803.4104078457813,10890.111010625013,8029.3971610947465,46732.12835909676,49457.55324342323,0.2574271653531001,0.5040644225492846,1
171,TRANSFER,1260.1132249823756,11098.279157616522,9820.68732185817,34530.483195761815,35816.96583208438,0.11354131636863592,0.012314315911391321,4
134,PAYMENT,230.90846148531412,15851.95261083268,15520.252345992927,2647.561512217861,2832.2895254109644,0.014566562691306508,0.31562741677736894,3
427,TRANSFER,440.98911474535925,884.5169886351956,404.2369508891313,36014.13498274063,36523.613006109044,0.49856488955153117,0.24868814883189702,4
25,TRANSFER,4243.971024054257,19761.887239781,15556.724558307018,41881.89931259301,46167.658208458604,0.2147553506686889,0.9630789561756096,4
530,CASH_OUT,2756.589004375737,19811.30005783554,17102.63948154625,20280.23620869077,23029.88931073257,0.1391422570113203,0.48914543584666464,1
190,CASH_OUT,8028.906619888032,1980.3364421167214,0.0,37723.83106387687,45783.638385435836,4.054314433211246,2.1690958552769875,1
141,CASH_OUT,125.11354938363068,6880.349707285513,6753.4937381623995,14494.049761030003,14714.593398096426,0.018184184628166438,0.3493374888784686,1
555,CASH_OUT,109.36397876454699,11806.213513861012,11643.09646464812,6064.467543579604,6169.154771692228,0.009263256050396589,0.3543558697304739,1
658,PAYMENT,493.5160747903628,7466.516592799002,6993.675521623237,48529.83894637737,49039.94706992728,0.0660972313737746,0.23195116616238287,3
315,CASH_IN,742.7382064133193,9752.4937561117,8987.677684607443,218.31653186927812,985.9578628261148,0.07615879845581644,0.15254001245657128,0
444,CASH_IN,325.89206983071534,6518.567134446241,6112.264968259224,26174.163879200052,26528.77040481529,0.04999443330246536,0.2853622157186581,0
319,PAYMENT,224.8589593335261,14242.666472447034,14019.251967993141,4908.216544307647,5117.584344110819,0.01578770097358694,0.31755500620167443,3
441,PAYMENT,2700.2314599989336,7280.344890414492,4643.616626163301,29823.50837330135,32565.933085556735,0.37089334374174154,0.47118789094547897,3
92,PAYMENT,352.09529527766983,8597.728368283384,8301.149663343622,228.85701245640155,581.7770170162308,0.04095213063214847,0.27701292366339164,3
179,CASH_OUT,65.18196844702288,11518.154719239645,11511.84849266978,3121.52310053469,3196.1474621221687,0.005659063455550264,0.3684338506445633,1
56,PAYMENT,77.51460495188539,19384.025254655808,19321.650080441923,35269.701559902765,35319.37118606025,0.003998891042162015,0.36450422815595074,3
155,DEBIT,584.4063161263068,12836.08936787204,12205.201732802034,40481.0589155373,41118.84962014142,0.04552837701403362,0.2029902593677709,2
672,CASH_IN,36460.27998233264,1938.422987610895,0.0,39706.81105892203,76123.16140620854,18.809248660051185,11.228356144279498,0
111,PAYMENT,93.32466025856974,6378.012415095964,6292.242658069047,8695.64334623788,8715.517773409429,0.014632248133867197,0.35946657470246085,3
137,TRANSFER,251.5618533286155,8394.290885292594,8129.873620178753,263.7295850448751,411.1717412694504,0.02996820776956516,0.3090465017377044,4
232,CASH_IN,14871.578139362347,14803.476403769713,0.0,37459.79517066383,52372.024739552646,1.0046003880261052,4.349417627877146,0
468,CASH_OUT,195.1130053337887,8937.51103547593,8765.239598453383,9167.239937858274,9338.130562728906,0.0218307988162835,0.3270331392623964,1
732,CASH_OUT,798.8644340985234,13182.084398201367,12352.23258508265,15941.974335326053,16710.663145059785,0.06060228488656351,0.13465617339054442,1
481,CASH_IN,6726.875725616503,16789.895126695963,10029.703679189402,13735.442021256711,20463.761643162125,0.40065025271782423,1.754221884007304,0
68,TRANSFER,96.81306736814133,2086.75167433823,1932.3013255426854,46581.46034452964,46617.43435937512,0.04639414864676871,0.3583550424666892,4
249,CASH_OUT,253.68914196430822,15314.79159887424,15073.934540581531,43853.45508965536,44125.60332089009,0.016564975130510844,0.30836867090572523,1
323,PAYMENT,195.08807037416156,14911.595956700017,14761.866546425477,22679.348363413264,22987.88968743477,0.013082977230650177,0.32704108443925006,3
518,PAYMENT,41.39486981120949,16394.247587946556,16323.285058062236,39609.85671750732,39687.47758335458,0.002524963075563406,0.37601327761472364,3
432,PAYMENT,4247.343121428828,19121.32939339118,14820.682671137525,37263.48428733111,41531.05798898264,0.22212593246245832,0.9641534279377248,3
487,CASH_OUT,167.65251801846347,6191.959508242861,6049.476803580943,23510.99325145253,23723.756851456823,0.027075842113515287,0.3357830402636962,1
606,CASH_OUT,108.37869035799486,8580.409854268735,8550.973498537875,4804.069211331935,5036.103582043762,0.012630945630653843,0.3546698181289879,1
429,CASH_IN,207.13052868486585,5253.639981521858,5146.018663760464,38686.2850124753,38873.86029040892,0.0394260987455149,0.323203923182023,0
269,CASH_OUT,1624.9740212795584,6542.112540501556,4992.906637069634,33887.71996657387,35493.44257064076,0.2483867422364731,0.1285721160806582,1
709,CASH_OUT,477.8707533804087,6596.519180166234,6116.180040469288,7817.9350629197115,8268.230357019009,0.07244286574913987,0.23693632945896487,1
537,PAYMENT,123.03889708633295,17395.50037671748,17227.425268866504,24316.859484483226,24365.940373274887,0.007073030060751281,0.34999854787589374,3
148,CASH_OUT,745.2537522048762,1257.966353629998,543.0972654012463,39752.75682712509,40505.60405781966,0.5924274127478576,0.15173846890100315,1
118,PAYMENT,1364.975892953063,4053.972117496507,2685.4651478067985,38417.26873341323,39783.81235646134,0.3367008586620451,0.045727341432013666,3
367,CASH_OUT,389.30111477361277,12211.164286107241,11811.903836414695,48561.44748712233,48966.373372129034,0.03188075319046558,0.26515780858391347,1
66,PAYMENT,283.68333733770464,15303.895641411598,15115.2416569449,23163.640096058836,23395.75187084087,0.018536674843108007,0.2988114391961337,3
370,TRANSFER,1851.615735734327,13947.54107967177,12165.197716532999,41315.86813066275,43072.48479166026,0.13275571121514856,0.20078833502362486,4
175,CASH_OUT,308.34587701568137,931.513513637483,655.0115579199412,367.6681881161659,577.9063681309573,0.33101599976968266,0.2909530651569194,1
588,TRANSFER,4502.046091569492,9075.887625847332,4569.018680199876,32129.369020519287,36647.07591634212,0.4960447150918947,1.0453109743380056,4
495,PAYMENT,129.48275313745378,3689.4717631517706,3560.367497267667,13942.865873273802,14090.472675807288,0.03509520100699775,0.3479453030857888,3
114,PAYMENT,125.03951425125213,19762.844132303213,19560.6002640983,7815.44575523549,8027.608733628565,0.006326999970964185,0.3493610791400504,3
111,PAYMENT,103.99104918134,19977.839263966995,19926.149648762166,36912.65752308954,37075.2996989907,0.005205320145352422,0.35606787874911133,3
439,CASH_OUT,281.95015922054665,1017.9708583519931,800.8845647611679,18557.67726942903,18773.31475355765,0.27697272167201287,0.2993636922122077,1
715,CASH_OUT,404.94695857551767,13354.482568724145,12911.311233690021,30695.39963574537,31045.61480334134,0.030322923894025893,0.2601724788344277,1
147,CASH_IN,55.23220105477753,16261.298809490721,16174.66571579654,41525.12765732293,41606.25109862196,0.003396543025366577,0.37160420514950765,0
35,DEBIT,466.44303523717423,6495.59737921694,6077.911948985587,26879.27439867423,27347.478253274257,0.07180910515322073,0.2405776123421079,2
309,TRANSFER,942.0244983026763,13872.728724908136,12914.48433865893,21985.112092199022,22976.19016955223,0.06790477324127984,0.08904021709879321,4
538,PAYMENT,44.780047316357354,3753.370696310032,3765.3718688628296,31047.54236000237,31161.110092021532,0.011930622083339908,0.374934638051567,3
14,CASH_OUT,184.60951422641287,2559.1830654564164,2335.4765541949996,49803.51286128529,50007.245179927995,0.07213611121386847,0.33037993010052846,1
374,PAYMENT,945.0412646658541,18506.036335697754,17545.403024771713,6343.43838301818,7291.644024574661,0.05106664914749408,0.0880789666039003,3
557,PAYMENT,78.71794137628201,12850.714489643813,12797.92667538694,13558.645174179273,13586.528254342098,0.006125569238949286,0.3641208017999715,3
428,CASH_OUT,251.1454408987927,16338.944804449542,16071.615028430402,46712.23633051267,46914.43627182237,0.01537097064128639,0.309179185746361,1
728,CASH_IN,2063.7404204380537,10654.263469869356,8571.447586469674,49741.05323335048,51837.1468085885,0.19370089976415417,0.2683789050589099,0
233,CASH_IN,5959.692380331624,3094.5071374000845,0.0,27889.914815252603,33788.238874344475,1.925893887366757,1.5097696190490484,0
705,TRANSFER,780.4516705310283,7533.103699394656,6787.4013561731845,865.6904176730262,1627.253162977307,0.10360293733826387,0.1405231435038537,4
563,PAYMENT,312.97398474606683,17633.13905899223,17368.310284228985,41511.38549084654,41766.87038286131,0.017749192795395215,0.28947838322577885,3
726,CASH_OUT,190.16706381350392,312.1315519497658,146.60206723736877,31533.61800566397,31674.235887749415,0.6092529339812119,0.3286090944945003,1
663,CASH_OUT,1581.5033297119787,4143.552640902317,2527.1714895545133,26269.94385173521,27842.3713642422,0.3816781073565857,0.11472078695795589,1
440,PAYMENT,2208.590037161435,5065.731961482689,2925.5360596008168,48275.588151232325,50469.80009249387,0.43598635971157906,0.3145332136788622,3
502,TRANSFER,71.18956896064432,5259.91550796221,5201.493055665734,6658.02164266735,6758.949919258826,0.01353435598972663,0.3665196125924145,4
275,PAYMENT,1580.7271219347297,1971.733897659591,443.5334216592049,17235.30844143999,18878.511724755648,0.8016939424792673,0.1144734591837114,3
76,PAYMENT,162.29741505065232,16964.393869410294,16737.591717515377,31315.390152432497,31465.615036120507,0.009566944525103389,0.3374893690801541,3
439,CASH_OUT,111.12618295832104,3190.278400086173,3137.5279821948566,233.60327305998462,284.24928378601675,0.03483275408043367,0.3537943679602197,1
732,DEBIT,320.3882990391052,16593.48771617708,16254.483728943156,43264.7375896084,43568.40190370442,0.019308074620548697,0.28711591546212767,2
699,CASH_OUT,1785.4394668786865,7101.2355533061,5293.6748899325485,38106.21644355378,39939.46740176023,0.2514265937914769,0.17970219061281156,1
289,PAYMENT,641.6917108957372,9146.361832951932,8524.93174564543,11744.756671623612,12337.001383993475,0.07015813747755867,0.18473706788951336,3
540,CASH_OUT,616.1543480639511,9257.016792099235,8538.335013019801,15398.093574390638,15960.91809965357,0.06656078971249488,0.19287419211628182,1
692,PAYMENT,684.482091161794,14262.97644440594,13595.990887410622,15277.06171073504,15889.923142016416,0.04799012981825779,0.17110251046754738,3
253,CASH_OUT,813.6147940683518,14625.996681782442,13798.545581931217,43057.155026348584,43940.95101285117,0.05562798978901437,0.12995617706536972,1
126,PAYMENT,339.9413741290145,12813.760560740535,12544.523603366557,16051.587586754096,16277.767838537316,0.026529399587077077,0.2808856009981813,3
177,CASH_OUT,1040.8918243523356,15475.369671023358,14448.040373593252,13962.407002796273,14949.057831266024,0.06726119288131378,0.05753752360089003,1
37,CASH_OUT,149.9762136773419,166.06358062804193,0.0,36983.604840909145,37078.243313443825,0.9031252554602361,0.3414153479237043,1
410,PAYMENT,1071.1750220938907,10096.208623982056,8984.975569009277,28936.13985166989,29988.246714455865,0.10609675988167204,0.04788820532045604,3
611,CASH_IN,1458.958380033584,10480.506880392326,8898.577031044095,17964.843703514667,19391.979394867063,0.1392068529398236,0.0756735491728925,0
610,TRANSFER,1151.3666324610303,4786.79681781698,3756.8714912776322,28804.243699869287,29962.21102333658,0.24052966446696003,0.022336267957141633,4
127,PAYMENT,1244.567361298315,11127.41816197413,9757.639026330555,45972.05842318598,47189.62733828865,0.11184691212121345,0.007360843430976927,3
483,DEBIT,810.2140405446411,9343.147394277506,8505.901074652968,22527.055541513295,23287.417816653,0.08671746322239134,0.13103977970943803,2
168,PAYMENT,2345.2900759928452,9442.246173991054,7134.019749832337,236.87259328047384,2558.692677401923,0.2483826446352369,0.3580907730518582,3
592,TRANSFER,13.364197782482652,2369.0106204926687,2429.022724611787,36691.62509981347,36643.711513420145,0.005641257015430087,0.38494486001655465,4
294,DEBIT,1451.8863723245324,8705.250766011508,7343.575219908113,49912.303287692,51415.61027471354,0.16678283157485013,0.07342015262445992,2
638,TRANSFER,7810.203436772616,15328.614571037022,7513.430659601024,2622.925303445095,10500.596925234015,0.5095178954743745,2.099409138542683,4
343,CASH_IN,158.72240367787242,8199.799824400885,8066.192045097874,30566.754779653736,30633.350852759573,0.01935686322555678,0.3386284965556118,0
310,CASH_IN,134.20992954601326,9749.968470936561,9600.484545861169,19925.21167886399,20082.640839504373,0.013765165492183519,0.3464390543031064,0
662,PAYMENT,2777.9777653837255,19350.408234102313,16494.631001718,28225.948521525497,31008.70763210219,0.14356171362255496,0.4959606660066886,3
528,CASH_OUT,100.4731965347287,17435.68568498667,17282.94270492639,15391.421765368419,15496.495096542181,0.0057625033136060174,0.3571887933942725,1
540,CASH_OUT,148.40032654024475,18574.003147034186,18339.773749871252,37663.28378506932,37786.27201934214,0.007989679196535544,0.3419174823643821,1
419,CASH_OUT,520.5691746176719,1553.53101446982,1048.7657100805336,4663.631936697788,5148.842407264971,0.33508772581236734,0.2233310734979992,1
444,CASH_OUT,121.70172629959565,12371.613532576628,12232.799616465963,4494.559853336549,4663.292021399967,0.009837174914907716,0.35042461868343,1
685,PAYMENT,1498.9748992868808,4468.237492012341,2959.887742497771,27010.846857592634,28557.82103770328,0.33547341697179883,0.08842425449950728,3
558,PAYMENT,123.19849272064513,8084.873058983766,7995.284017250722,16048.419913986201,16177.32609512821,0.015238148060191147,0.3499476949545877,3
236,TRANSFER,692.9445777187924,13595.003444452648,12914.43156465965,46155.73462546538,46769.089962034755,0.05097053344267771,0.16840605724192514,4
439,PAYMENT,618.1453935892165,11578.29797714047,10993.269968617671,9618.646989146851,10240.032093501106,0.05338827820890838,0.19223977324981728,3
214,CASH_OUT,4894.327246342246,10114.646294319366,5310.895895889148,38790.32370825221,43664.24774059267,0.4838851605805555,1.170305889013886,1
85,CASH_OUT,2316.8245518439776,16288.96872942593,13932.436670785046,48731.20071417292,51044.83949437063,0.14223273371865755,0.34902063109142406,1
85,CASH_OUT,182.31002789418793,13651.972587795515,13375.989524447612,16336.804475838768,16525.424487322853,0.013354116170520883,0.3311126293250459,1
489,PAYMENT,60.537402084443464,16420.90212808339,16331.348526283264,45876.009503167516,45930.88989025944,0.003686606351603001,0.36991377688912985,3
65,CASH_IN,1417.929889962726,18638.644931702267,17210.380628825616,15846.087311049794,17313.320225179425,0.0760747304945428,0.06260039346991739,0
646,CASH_OUT,151.3982448097867,14239.416039150083,14109.798244330814,27707.10789151712,27825.25185375787,0.010632335230147774,0.3409622375514526,1
663,TRANSFER,243.83332390973698,7907.908289672061,7700.279759372716,17.260090233844892,309.9513734475363,0.030834111243827875,0.3115090897655244,4
627,PAYMENT,82.2907300214391,4255.566988866611,4120.046021597389,13212.383507564584,13277.130012343594,0.01933719531069012,0.36298238256564697,3
64,CASH_OUT,1117.1296880010966,5418.306418277983,4240.548245349666,2630.218678858415,3787.582816730042,0.20617691244492903,0.03324539244468252,1
343,CASH_OUT,152.9728302172437,7932.601500974195,7847.853772093542,1493.952346297961,1692.0691874221216,0.01928406843561438,0.34046051788875564,1
352,TRANSFER,382.77121757189263,14801.822075406899,14434.984354014065,49782.27613358233,50185.97572407888,0.02585973643122381,0.2672384691857313,4
158,TRANSFER,391.7976083233072,803.0934600865658,428.96154898687894,38245.42005884671,38607.87006127893,0.4878605390225382,0.26436233575929174,4
589,CASH_OUT,531.307489477529,16285.629501555197,15767.538656806677,16822.802450423515,17263.184071792482,0.03262431393436721,0.21990945934870845,1
491,CASH_OUT,1088.3931928089291,15162.698631616891,14081.699989039607,34053.51558971195,35165.6062122135,0.07178096849721975,0.04240187554596632,1
658,PAYMENT,280.27448937277103,9988.333061642943,9696.82927710229,26348.349671300286,26607.358104410265,0.0280601865839934,0.2998976210209189,3
463,PAYMENT,132.66917549053343,7993.336535285618,7825.216445521688,45894.520394696905,46031.92093241012,0.016597471519543983,0.34692999407769937,3
